"elite_idx","centroid_x","centroid_y","situation_x","situation_y","situation_vec","command","fitness","kind","iteration"
"335","0.04569964200028048","0.7669800053297786","0.039664949560853424","0.7742722158827583","0.039664949560853424,0.7742722158827583","0.14849929079610555,0.13045113199877864,0.2007518603233681,0.7474484383246868,0.36226579502939055,0.18532024471897537,0.12068153874806545,0.24298507302233865,0.8638512130454771,0.7408452266190075,0.354428019155367,0.19895734695091855,0.2581195086735002,0.2730213408948717,0.6682719692612828,0.6684597686410308","1000","sbx_closest2parent","999870"
"378","0.0465573003329815","0.8444448642078317","0.039839901528320065","0.8588673561959523","0.039839901528320065,0.8588673561959523","0.16486776180764104,0.12250816912459829,0.20770767037135604,0.7788443857482591,0.5163451042180436,0.1851702657029989,0.09953245419272833,0.26419264084097377,0.7391128936141654,0.5163120087956561,0.34945934772467996,0.12103340874452045,0.20991253951855962,0.2510791533397411,0.5829281919218241,0.5104124847024832","1000","sbx_closest2parent","999171"
"304","0.031243660493891212","0.2572050565333548","0.04043742084072144","0.24905836319701014","0.04043742084072144,0.24905836319701014","0.16742798650821836,0.1352972674294101,0.2150868877858049,0.8430433353929756,0.37135434595494765,0.19878493854017473,0.11496430643566294,0.26511424168199227,0.6813305398397244,0.49896450618366206,0.3609534972871172,0.15893898316972777,0.2207673330118805,0.25897321389666317,0.5884131592705577,0.5932035877401789","1000","sbx_closest2parent","999280"
"109","0.025947750351553944","0.5154463205219342","0.04180043519208232","0.5169450390019917","0.04180043519208232,0.5169450390019917","0.19003068314619428,0.14136802710739896,0.21391205780526268,0.8693340047949009,0.5360462491563324,0.1962108523880979,0.11384465405369333,0.26996971052459834,0.796127423183075,0.5490752409827183,0.3615653600754697,0.14141105358354122,0.2211457774256233,0.263072330762938,0.6161488358784526,0.5686874552416112","1000","regression","998851"
"1192","0.054803613683695906","0.7857162461217153","0.042289240799547434","0.7827900527440923","0.042289240799547434,0.7827900527440923","0.15179421318094288,0.14634222375211317,0.21399256312124343,0.7847636952085292,0.3823863802089397,0.1982323233418711,0.09984750321955749,0.2710363839731565,0.7050730450077489,0.6363260090645088,0.36548279377096377,0.14645868816878407,0.23933952656236543,0.25962575730016796,0.5884395270054592,0.5747214547150998","1000","regression","999620"
"480","0.05617884441446597","0.07221681597008994","0.042720607780573294","0.062065841333321714","0.042720607780573294,0.062065841333321714","0.1354821735529384,0.11903276857618453,0.20164923859214345,0.7342668152614737,0.07530787864126341,0.18819978809527688,0.10145200726256612,0.25049607952932845,0.7055114037004846,0.1923418317159867,0.35506967162733194,0.11455215515551409,0.20870650449106837,0.24618383445270192,0.5891765603522385,0.5167047322695165","1000","regression","999198"
"858","0.04547673183441853","0.40751014524001633","0.045512344584443754","0.41214787427458366","0.045512344584443754,0.41214787427458366","0.18116938606253347,0.1417758657680933,0.22271939342224517,0.8363593382616568,0.48240595782846435,0.20323286215670489,0.12120279468141193,0.2737082280496019,0.8379167921106446,0.607811941559551,0.3614630265728739,0.16558757398757187,0.2703226031747063,0.2664040909966832,0.6162249570656515,0.6453903308014811","1000","regression","999008"
"73","0.04470275367404608","0.439864681993473","0.04664671666078901","0.4298693548663278","0.04664671666078901,0.4298693548663278","0.1367562031002775,0.13559205666523283,0.2007634592922516,0.6967700138207844,0.4374709926003511,0.1891012206397811,0.1018796769357674,0.24888334349174618,0.6511091845197756,0.479038940553576,0.3326418122199445,0.0892429616415916,0.1938332239079619,0.2502183060915586,0.5353060307633214,0.465813648284353","1000","regression","996362"
"1015","0.05342227208432476","0.18446806539374122","0.04712419474510943","0.17343442079364702","0.04712419474510943,0.17343442079364702","0.15130970836442764,0.12448110117161226,0.20711441552591808,0.7594253767573583,0.279888999173346,0.18331766602231112,0.10113173040522735,0.2553178697219463,0.7349028431098135,0.30621267853219375,0.3509057562048259,0.1040018880376504,0.20980513064036038,0.24937108192475838,0.5634526531815548,0.5239221767405531","1000","regression","999937"
"328","0.04692868171324577","0.3717834445296137","0.04725327088472886","0.36957155159369903","0.04725327088472886,0.36957155159369903","0.147504786322423,0.14069631128872673,0.2180533894943055,0.8243248869436525,0.40867375402157635,0.1875407965189856,0.10142724659103408,0.27533495802385255,0.7760794494583192,0.4384686575887602,0.3518388040279555,0.1363646365887712,0.24028826357674057,0.2624894620467079,0.5639744426267334,0.6275513934501341","1000","sbx_closest2parent","998579"
"772","0.032153227800397866","0.8093043187216811","0.04748082576660373","0.807608149460239","0.04748082576660373,0.807608149460239","0.15110424680642381,0.12920322640845502,0.215271969676705,0.7450355919339924,0.40229997665113626,0.18709664682021912,0.1029957732239056,0.26245722418273204,0.666204750396753,0.35436649066805737,0.3508622187104727,0.12060557942815564,0.21060577258464264,0.25245272250961726,0.5720604497057785,0.5221241986501451","1000","regression","997238"
"637","0.06088617266185303","0.8877433027409922","0.0479823363572498","0.8898138178539223","0.0479823363572498,0.8898138178539223","0.16403696667596565,0.15146138975206774,0.20784328857917472,0.7802892432667918,0.9401475718868058,0.24396262298817373,0.10619196943703225,0.30303222812858044,0.803995562463033,0.9651344906112066,0.3625858009231947,0.22801710855001603,0.2653628015361433,0.2541049444805858,0.660612200486673,0.5471200844063011","1000","sbx_closest2parent","998840"
"758","0.05228427432118804","0.23464676864443657","0.04849118959788645","0.24309757626771056","0.04849118959788645,0.24309757626771056","0.16622405755726188,0.14130010967527287,0.20060095526722227,0.7065853487020384,0.49591571469735707,0.17837079206950682,0.10924423494709343,0.2370463733901594,0.6793083435317382,0.39758235173316847,0.3426616966962862,0.13690902396959498,0.20674040089660414,0.2542415062377619,0.5231048053991554,0.5146504629468869","1000","sbx_closest2parent","998670"
