"elite_idx","centroid_x","centroid_y","situation_x","situation_y","situation_vec","command","fitness","kind","iteration"
"4552","0.024274430259817792","0.6937728833077724","0.018390090317335406","0.6902727230135455","0.018390090317335406,0.6902727230135455","0.5036611627696699,0.5225744802367537","1","regression","999700"
"4967","0.020114199302542435","0.9839904936924917","0.018570458538279544","0.9814200021089384","0.018570458538279544,0.9814200021089384","0.5057503614993945,0.5205645027842021","1","regression","997720"
"2038","0.023095105768233037","0.1561558581269999","0.018699936427161723","0.15829013426824334","0.018699936427161723,0.15829013426824334","0.49278566760334375,0.5110091174797785","1","sbx_closest2parent","977625"
"4977","0.028164581665676036","0.6633366362707084","0.01878962672116835","0.660906158401964","0.01878962672116835,0.660906158401964","0.5106866275141944,0.524166378766439","1","regression","993226"
"579","0.016901010583095455","0.5602160769861345","0.018986267514292776","0.5612572417662278","0.018986267514292776,0.5612572417662278","0.5041589394644924,0.523373494666701","1","regression","993746"
"4858","0.016545764775147298","0.7537028216488194","0.01900028114949559","0.7518180415038495","0.01900028114949559,0.7518180415038495","0.504959101515709,0.5227459233389177","1","regression","991145"
"3377","0.014179868886591562","0.6459823119097837","0.019045206996350372","0.6413040630196473","0.019045206996350372,0.6413040630196473","0.5009595587954553,0.5201350190006504","1","sbx_closest2parent","997384"
"4008","0.01816654539958301","0.9591940081296132","0.019242867066528335","0.9588444229944284","0.019242867066528335,0.9588444229944284","0.4981529497835379,0.5149840772094517","1","regression","999740"
"3145","0.023174151617335437","0.5687985950682741","0.019270348778621993","0.5684073433475031","0.019270348778621993,0.5684073433475031","0.49989483164843485,0.5287962186386895","1","sbx_closest2parent","992634"
"1141","0.02098852209652835","0.8893157177779909","0.019665576157630538","0.8902485439414685","0.019665576157630538,0.8902485439414685","0.5100513091707012,0.5294422688368688","1","sbx_closest2parent","997904"
"3520","0.017410695572955992","0.7403981805465525","0.019754577818117625","0.7465750414414296","0.019754577818117625,0.7465750414414296","0.5115794093426574,0.5247699455772811","1","sbx_closest2parent","983653"
"2097","0.02974259926229994","0.11359041428298627","0.019903852513969866","0.11441786763084172","0.019903852513969866,0.11441786763084172","0.4925869904975885,0.5256726315599348","1","regression","996053"
"4212","0.02910024818167367","0.4602131363686875","0.01993267222461159","0.4592800710889857","0.01993267222461159,0.4592800710889857","0.4870206111645356,0.519947675057763","1","regression","991284"
"1412","0.01549351657544673","0.4502465979977092","0.02010041955832309","0.4487771665615088","0.02010041955832309,0.4487771665615088","0.48581534541569155,0.521154891116842","1","regression","997941"
"1903","0.027557610971206792","0.5871256451181712","0.020128100786826253","0.5865761869307634","0.020128100786826253,0.5865761869307634","0.4989283424817945,0.519339100101548","1","regression","999335"
"1961","0.01775016695687659","0.799212174424506","0.02028340490835734","0.7915219235509006","0.02028340490835734,0.7915219235509006","0.5130201671724243,0.5206611622393617","1","regression","994038"
"3701","0.02085901298499976","0.2871888107408491","0.021092811129404865","0.29283384100897814","0.021092811129404865,0.29283384100897814","0.4856026774992396,0.5131026860088157","1","regression","990567"
"2225","0.029365866813396924","0.8747589615438202","0.021100501975370722","0.8763646350494702","0.021100501975370722,0.8763646350494702","0.5178919777992748,0.5274391016351719","1","regression","994822"
"875","0.02405308073334056","0.02033120047121806","0.021440611206937965","0.014446010350526506","0.021440611206937965,0.014446010350526506","0.4745321962737899,0.515867978735385","1","sbx_closest2parent","998944"
"3051","0.022567178516657516","0.2190887901032486","0.021483639872333593","0.21925483864827322","0.021483639872333593,0.21925483864827322","0.4921428935200208,0.5264329430920542","1","sbx_closest2parent","991738"
"4994","0.021419968736957007","0.9242049039972012","0.021631035040962865","0.9305645654512694","0.021631035040962865,0.9305645654512694","0.5033956134719154,0.5179941629505022","1","regression","985708"
"530","0.02522398423104988","0.36786359892434617","0.021695603796681562","0.3669766842268609","0.021695603796681562,0.3669766842268609","0.5001043256070018,0.5239385614196694","1","sbx_closest2parent","998025"
"434","0.019432582228088635","0.12762322224940303","0.022065740312414706","0.12646445761436342","0.022065740312414706,0.12646445761436342","0.4859566106497188,0.5155139836846652","1","regression","993153"
"296","0.017240986095248434","0.6739893052698639","0.022073205761998227","0.6722167712361452","0.022073205761998227,0.6722167712361452","0.4945899189566341,0.5193139694694218","1","regression","996566"
"699","0.019685548588359802","0.6328075286916102","0.02207622649056984","0.6370441694306351","0.02207622649056984,0.6370441694306351","0.5010961910727906,0.5162936630374562","1","sbx_closest2parent","984564"
"267","0.018895521526939463","0.09090945997523087","0.0222133948925064","0.09083925255961522","0.0222133948925064,0.09083925255961522","0.48731913742739985,0.5198555948371982","1","regression","998028"
"1195","0.017141264799506117","0.9365585711936226","0.022465306341200586","0.9397419800055257","0.022465306341200586,0.9397419800055257","0.5106468361698648,0.5232764674509193","1","sbx_closest2parent","993996"
"2307","0.024372540162438894","0.8128847954803815","0.022505701013271984","0.8161035948799847","0.022505701013271984,0.8161035948799847","0.4977387042879336,0.5237838209288544","1","sbx_closest2parent","998330"
"1517","0.023675391393573608","0.7302985160499207","0.022606205351752395","0.7319273037260037","0.022606205351752395,0.7319273037260037","0.5042566027569014,0.5213502002784508","1","sbx_closest2parent","998047"
"2919","0.022081104547314045","0.4951050015326728","0.022760015822787416","0.49942705738894655","0.022760015822787416,0.49942705738894655","0.4885748123643585,0.5214374837391024","1","sbx_closest2parent","993771"
"1179","0.014879936549276496","0.5289097186398062","0.02324493010718709","0.5260842107383477","0.02324493010718709,0.5260842107383477","0.4908975586074503,0.519359331660417","1","regression","999033"
